company_id,year,metric_code,value,unit_code
1010,2020,236,79.54,6
1010,2021,236,50.51,6
1010,2022,236,51.73,6
1010,2023,236,74.72,6
1010,2024,236,56.36,6
1011,2024,77,7.88,3
1011,2022,234,53.52,36
1011,2023,234,23.7,36
1011,2024,234,71.97,36
1011,2021,363,87.69,6
1011,2022,363,72.79,6
1011,2023,363,87.97,6
1011,2024,363,80.72,6
1012,2020,37,319,14
1012,2021,37,465,14
1012,2022,37,895,14
1012,2023,37,662,14
1012,2024,37,662,14
1012,2020,433,9.58,77
1012,2021,433,53.64,77
1012,2022,433,25.31,77
1012,2023,433,21.04,77
1012,2024,433,90.36,77
1013,2024,153,29,9
1013,2024,163,14.35,41
1013,2021,182,502,14
1013,2022,182,545,14
1013,2023,182,250,14
1013,2024,182,39,14
1013,2023,302,602,14
1013,2024,302,28,14
1014,2023,37,60,14
1014,2024,37,76,14
1014,2024,94,511,14
1014,2023,96,69.87,26
1014,2024,96,23.91,26
1014,2021,136,65,14
1014,2022,136,434,14
1014,2023,136,329,14
1014,2024,136,551,14
1014,2022,143,103,14
1014,2023,143,385,14
1014,2024,143,974,14
1014,2020,152,825,38
1014,2021,152,731,38
1014,2022,152,539,38
1014,2023,152,349,38
1014,2024,152,713,38
1014,2023,264,837,9
1014,2024,264,25,9
1014,2024,567,66.38,6
1015,2023,142,515,14
1015,2024,142,529,14
1015,2024,433,42.19,77
1016,2023,75,51,9
1016,2024,75,288,9
1016,2020,182,296,14
1016,2021,182,482,14
1016,2022,182,985,14
1016,2023,182,952,14
1016,2024,182,890,14
1016,2024,434,677,78
1016,2020,488,17,14
1016,2021,488,621,14
1016,2022,488,779,14
1016,2023,488,582,14
1016,2024,488,589,14
1016,2023,565,99.06,3
1016,2024,565,89.24,3
1017,2023,90,69.9,6
1017,2024,90,2.81,6
1017,2023,136,310,14
1017,2024,136,14,14
1018,2020,153,754,9
1018,2021,153,823,9
1018,2022,153,44,9
1018,2023,153,283,9
1018,2024,153,338,9
1018,2020,462,62.86,3
1018,2021,462,77.39,3
1018,2022,462,71.65,3
1018,2023,462,96.31,3
1018,2024,462,74.33,3
1019,2021,359,126,14
1019,2022,359,506,14
1019,2023,359,953,14
1019,2024,359,345,14
1020,2022,236,18.66,6
1020,2023,236,87.18,6
1020,2024,236,77.25,6
1021,2022,144,728,4
1021,2023,144,881,4
1021,2024,144,327,4
1021,2024,266,28.22,3
1021,2020,302,222,14
1021,2021,302,123,14
1021,2022,302,184,14
1021,2023,302,982,14
1021,2024,302,767,14
1021,2022,533,535,9
1021,2023,533,365,9
1021,2024,533,340,9
1022,2021,20,204,9
1022,2022,20,971,9
1022,2023,20,138,9
1022,2024,20,350,9
1023,2021,75,483,9
1023,2022,75,149,9
1023,2023,75,297,9
1023,2024,75,43,9
1023,2020,78,82.39,6
1023,2021,78,30.31,6
1023,2022,78,62.13,6
1023,2023,78,76.49,6
1023,2024,78,12.0,6
1023,2021,411,601,14
1023,2022,411,858,14
1023,2023,411,272,14
1023,2024,411,315,14
1023,2022,533,161,9
1023,2023,533,740,9
1023,2024,533,939,9
1023,2023,567,46.56,6
1023,2024,567,51.36,6
1024,2020,37,47,14
1024,2021,37,592,14
1024,2022,37,312,14
1024,2023,37,692,14
1024,2024,37,521,14
1024,2022,94,888,14
1024,2023,94,763,14
1024,2024,94,590,14
1024,2021,442,924,9
1024,2022,442,844,9
1024,2023,442,76,9
1024,2024,442,817,9
1025,2024,90,95.31,6
1025,2021,166,3.16,6
1025,2022,166,54.95,6
1025,2023,166,84.2,6
1025,2024,166,64.26,6
1025,2020,182,215,14
1025,2021,182,662,14
1025,2022,182,990,14
1025,2023,182,57,14
1025,2024,182,582,14
1025,2020,363,20.43,6
1025,2021,363,65.09,6
1025,2022,363,21.25,6
1025,2023,363,32.53,6
1025,2024,363,83.13,6
1025,2021,435,672,14
1025,2022,435,522,14
1025,2023,435,852,14
1025,2024,435,471,14
1026,2020,77,92.22,3
1026,2021,77,36.26,3
1026,2022,77,62.09,3
1026,2023,77,80.33,3
1026,2024,77,81.36,3
1026,2021,116,54.17,1
1026,2022,116,19.49,1
1026,2023,116,84.86,1
1026,2024,116,15.05,1
1026,2020,567,25.36,6
1026,2021,567,92.61,6
1026,2022,567,90.29,6
1026,2023,567,15.67,6
1026,2024,567,69.14,6
1027,2020,139,984,14
1027,2021,139,459,14
1027,2022,139,797,14
1027,2023,139,628,14
1027,2024,139,675,14
1027,2024,434,421,78
1028,2022,441,74,82
1028,2023,441,723,82
1028,2024,441,115,82
1028,2023,567,12.77,6
1028,2024,567,99.33,6
1029,2024,77,20.87,3
1029,2024,136,596,14
1029,2024,433,7.47,77
1029,2020,488,70,14
1029,2021,488,129,14
1029,2022,488,115,14
1029,2023,488,591,14
1029,2024,488,519,14
1030,2023,141,173,14
1030,2024,141,329,14
1030,2021,234,37.57,36
1030,2022,234,34.86,36
1030,2023,234,11.03,36
1030,2024,234,16.92,36
1030,2024,267,67.24,6
1031,2021,144,682,4
1031,2022,144,290,4
1031,2023,144,547,4
1031,2024,144,994,4
1031,2023,411,249,14
1031,2024,411,519,14
1031,2022,570,256,4
1031,2023,570,264,4
1031,2024,570,824,4
1032,2022,234,88.99,36
1032,2023,234,94.95,36
1032,2024,234,14.39,36
1032,2021,342,90.02,70
1032,2022,342,90.25,70
1032,2023,342,55.48,70
1032,2024,342,20.87,70
1033,2021,143,609,14
1033,2022,143,461,14
1033,2023,143,302,14
1033,2024,143,753,14
1033,2020,144,720,4
1033,2021,144,211,4
1033,2022,144,489,4
1033,2023,144,463,4
1033,2024,144,120,4
1033,2020,303,21.38,6
1033,2021,303,57.39,6
1033,2022,303,0.61,6
1033,2023,303,77.89,6
1033,2024,303,9.48,6
1033,2022,342,63.47,70
1033,2023,342,34.83,70
1033,2024,342,81.75,70
1033,2023,363,83.79,6
1033,2024,363,55.31,6
1034,2023,152,520,38
1034,2024,152,729,38
1034,2020,236,33.46,6
1034,2021,236,7.13,6
1034,2022,236,44.41,6
1034,2023,236,73.27,6
1034,2024,236,9.76,6
1034,2023,567,82.86,6
1034,2024,567,39.36,6
1035,2020,12,99.83,6
1035,2021,12,72.3,6
1035,2022,12,36.94,6
1035,2023,12,23.15,6
1035,2024,12,6.96,6
1035,2022,152,346,38
1035,2023,152,76,38
1035,2024,152,808,38
1036,2021,75,41,9
1036,2022,75,671,9
1036,2023,75,559,9
1036,2024,75,743,9
1036,2022,141,104,14
1036,2023,141,791,14
1036,2024,141,901,14
1036,2020,143,135,14
1036,2021,143,697,14
1036,2022,143,53,14
1036,2023,143,370,14
1036,2024,143,35,14
1036,2022,153,989,9
1036,2023,153,124,9
1036,2024,153,823,9
1036,2021,442,966,9
1036,2022,442,984,9
1036,2023,442,749,9
1036,2024,442,82,9
1036,2020,557,675,14
1036,2021,557,246,14
1036,2022,557,566,14
1036,2023,557,421,14
1036,2024,557,837,14
1036,2021,570,705,4
1036,2022,570,894,4
1036,2023,570,231,4
1036,2024,570,861,4
1037,2022,144,696,4
1037,2023,144,474,4
1037,2024,144,256,4
1037,2021,266,75.86,3
1037,2022,266,35.97,3
1037,2023,266,30.99,3
1037,2024,266,67.43,3
1037,2024,363,14.92,6
1037,2024,435,826,14
1037,2023,441,803,82
1037,2024,441,683,82
1038,2023,96,27.37,26
1038,2024,96,49.98,26
1038,2022,191,58.67,6
1038,2023,191,78.87,6
1038,2024,191,44.28,6
1038,2024,264,72,9
1039,2022,20,604,9
1039,2023,20,59,9
1039,2024,20,355,9
1039,2021,94,110,14
1039,2022,94,945,14
1039,2023,94,228,14
1039,2024,94,37,14
1039,2020,182,915,14
1039,2021,182,26,14
1039,2022,182,69,14
1039,2023,182,852,14
1039,2024,182,995,14
1039,2024,254,7.58,6
1039,2024,264,991,9
1039,2021,435,200,14
1039,2022,435,741,14
1039,2023,435,254,14
1039,2024,435,157,14
1039,2020,441,422,82
1039,2021,441,14,82
1039,2022,441,824,82
1039,2023,441,686,82
1039,2024,441,930,82
1040,2021,77,59.15,3
1040,2022,77,62.4,3
1040,2023,77,11.44,3
1040,2024,77,19.07,3
1040,2022,139,426,14
1040,2023,139,255,14
1040,2024,139,508,14
1040,2023,163,3.87,41
1040,2024,163,63.25,41
1040,2021,250,98.87,6
1040,2022,250,71.25,6
1040,2023,250,6.88,6
1040,2024,250,33.69,6
1040,2024,518,7.99,6
1041,2024,12,70.52,6
1041,2021,89,952,4
1041,2022,89,914,4
1041,2023,89,649,4
1041,2024,89,94,4
1041,2024,191,22.52,6
1041,2022,250,94.19,6
1041,2023,250,74.07,6
1041,2024,250,37.78,6
1042,2024,143,926,14
1042,2024,191,63.12,6
1042,2022,481,236,14
1042,2023,481,462,14
1042,2024,481,675,14
1043,2022,302,433,14
1043,2023,302,396,14
1043,2024,302,316,14
1043,2022,567,56.72,6
1043,2023,567,35.69,6
1043,2024,567,75.26,6
1044,2024,76,462,2
1044,2020,236,66.66,6
1044,2021,236,58.65,6
1044,2022,236,26.73,6
1044,2023,236,38.94,6
1044,2024,236,93.72,6
1044,2021,481,30,14
1044,2022,481,928,14
1044,2023,481,313,14
1044,2024,481,527,14
1045,2020,153,18,9
1045,2021,153,206,9
1045,2022,153,96,9
1045,2023,153,323,9
1045,2024,153,974,9
1045,2023,250,11.24,6
1045,2024,250,84.62,6
1045,2020,264,552,9
1045,2021,264,412,9
1045,2022,264,868,9
1045,2023,264,456,9
1045,2024,264,631,9
1045,2021,559,541,4
1045,2022,559,461,4
1045,2023,559,373,4
1045,2024,559,430,4
1046,2023,136,535,14
1046,2024,136,335,14
1046,2022,152,896,38
1046,2023,152,951,38
1046,2024,152,35,38
1046,2020,153,259,9
1046,2021,153,847,9
1046,2022,153,503,9
1046,2023,153,119,9
1046,2024,153,258,9
1046,2021,163,33.41,41
1046,2022,163,93.43,41
1046,2023,163,74.87,41
1046,2024,163,0.56,41
1046,2020,164,907,14
1046,2021,164,865,14
1046,2022,164,657,14
1046,2023,164,120,14
1046,2024,164,431,14
1046,2024,234,54.57,36
1047,2020,442,322,9
1047,2021,442,227,9
1047,2022,442,339,9
1047,2023,442,432,9
1047,2024,442,142,9
1047,2022,518,88.67,6
1047,2023,518,66.53,6
1047,2024,518,35.96,6
1047,2024,533,759,9
1047,2021,557,248,14
1047,2022,557,547,14
1047,2023,557,429,14
1047,2024,557,897,14
1047,2023,567,19.09,6
1047,2024,567,10.27,6
1048,2020,78,84.14,6
1048,2021,78,87.8,6
1048,2022,78,16.34,6
1048,2023,78,7.13,6
1048,2024,78,21.85,6
1048,2020,144,267,4
1048,2021,144,289,4
1048,2022,144,174,4
1048,2023,144,17,4
1048,2024,144,153,4
1048,2020,163,95.88,41
1048,2021,163,9.77,41
1048,2022,163,42.79,41
1048,2023,163,89.13,41
1048,2024,163,54.72,41
1048,2020,166,62.73,6
1048,2021,166,86.3,6
1048,2022,166,38.64,6
1048,2023,166,59.41,6
1048,2024,166,26.25,6
1048,2020,254,99.97,6
1048,2021,254,77.5,6
1048,2022,254,3.87,6
1048,2023,254,9.8,6
1048,2024,254,81.83,6
1048,2022,359,354,14
1048,2023,359,592,14
1048,2024,359,844,14
1048,2023,433,58.55,77
1048,2024,433,71.99,77
1048,2021,442,204,9
1048,2022,442,863,9
1048,2023,442,947,9
1048,2024,442,672,9
1048,2021,518,32.96,6
1048,2022,518,22.94,6
1048,2023,518,18.57,6
1048,2024,518,45.19,6
1049,2023,144,371,4
1049,2024,144,75,4
1049,2021,363,77.48,6
1049,2022,363,71.87,6
1049,2023,363,48.58,6
1049,2024,363,50.41,6
1049,2020,442,567,9
1049,2021,442,807,9
1049,2022,442,971,9
1049,2023,442,168,9
1049,2024,442,672,9
1049,2021,449,471,14
1049,2022,449,986,14
1049,2023,449,508,14
1049,2024,449,907,14
1050,2023,37,606,14
1050,2024,37,527,14
1050,2020,254,33.66,6
1050,2021,254,71.84,6
1050,2022,254,5.46,6
1050,2023,254,89.57,6
1050,2024,254,31.57,6
1050,2022,264,738,9
1050,2023,264,626,9
1050,2024,264,665,9
1050,2020,359,927,14
1050,2021,359,101,14
1050,2022,359,81,14
1050,2023,359,406,14
1050,2024,359,883,14
1050,2020,411,506,14
1050,2021,411,444,14
1050,2022,411,487,14
1050,2023,411,111,14
1050,2024,411,460,14
1050,2024,567,19.67,6
1051,2021,96,86.21,26
1051,2022,96,22.88,26
1051,2023,96,28.78,26
1051,2024,96,86.27,26
1051,2022,250,65.03,6
1051,2023,250,68.9,6
1051,2024,250,37.16,6
1051,2021,342,55.16,70
1051,2022,342,53.33,70
1051,2023,342,9.22,70
1051,2024,342,54.48,70
1051,2021,359,744,14
1051,2022,359,43,14
1051,2023,359,473,14
1051,2024,359,57,14
1052,2024,236,85.94,6
1052,2021,267,6.62,6
1052,2022,267,92.96,6
1052,2023,267,4.69,6
1052,2024,267,31.27,6
1052,2024,411,63,14
1052,2020,434,505,78
1052,2021,434,78,78
1052,2022,434,756,78
1052,2023,434,73,78
1052,2024,434,362,78
1053,2020,20,189,9
1053,2021,20,684,9
1053,2022,20,495,9
1053,2023,20,257,9
1053,2024,20,52,9
1053,2023,302,578,14
1053,2024,302,768,14
1053,2023,434,640,78
1053,2024,434,752,78
1053,2021,442,707,9
1053,2022,442,810,9
1053,2023,442,144,9
1053,2024,442,912,9
1054,2021,20,895,9
1054,2022,20,846,9
1054,2023,20,995,9
1054,2024,20,86,9
1054,2020,143,428,14
1054,2021,143,305,14
1054,2022,143,998,14
1054,2023,143,772,14
1054,2024,143,430,14
1054,2021,144,667,4
1054,2022,144,90,4
1054,2023,144,818,4
1054,2024,144,430,4
1055,2021,12,43.64,6
1055,2022,12,6.73,6
1055,2023,12,23.88,6
1055,2024,12,82.69,6
1055,2023,76,684,2
1055,2024,76,770,2
1055,2024,89,593,4
1055,2023,266,24.32,3
1055,2024,266,55.52,3
1055,2024,267,64.3,6
1056,2022,90,29.92,6
1056,2023,90,29.52,6
1056,2024,90,44.63,6
1056,2024,152,492,38
1056,2024,434,581,78
1057,2023,166,62.19,6
1057,2024,166,37.16,6
1057,2022,250,13.83,6
1057,2023,250,44.39,6
1057,2024,250,73.6,6
1057,2022,565,41.72,3
1057,2023,565,71.93,3
1057,2024,565,87.25,3
1058,2020,77,7.01,3
1058,2021,77,36.9,3
1058,2022,77,27.96,3
1058,2023,77,67.3,3
1058,2024,77,89.95,3
1058,2022,152,565,38
1058,2023,152,875,38
1058,2024,152,236,38
1058,2024,411,905,14
1058,2020,449,635,14
1058,2021,449,904,14
1058,2022,449,703,14
1058,2023,449,139,14
1058,2024,449,176,14
1058,2021,488,178,14
1058,2022,488,980,14
1058,2023,488,7,14
1058,2024,488,451,14
1059,2020,76,926,2
1059,2021,76,398,2
1059,2022,76,178,2
1059,2023,76,573,2
1059,2024,76,288,2
1059,2021,94,641,14
1059,2022,94,389,14
1059,2023,94,703,14
1059,2024,94,761,14
1059,2022,143,730,14
1059,2023,143,950,14
1059,2024,143,436,14
1059,2024,182,875,14
1059,2023,191,77.98,6
1059,2024,191,97.53,6
1059,2024,234,55.34,36
1059,2023,236,59.76,6
1059,2024,236,82.66,6
1060,2022,20,472,9
1060,2023,20,723,9
1060,2024,20,316,9
1060,2024,142,884,14
1060,2023,302,82,14
1060,2024,302,304,14
1060,2024,449,981,14
1061,2024,94,450,14
1061,2020,191,66.35,6
1061,2021,191,96.71,6
1061,2022,191,4.05,6
1061,2023,191,3.74,6
1061,2024,191,97.87,6
1061,2021,342,10.83,70
1061,2022,342,39.84,70
1061,2023,342,54.71,70
1061,2024,342,33.26,70
1061,2022,433,72.39,77
1061,2023,433,80.47,77
1061,2024,433,46.87,77
1062,2022,20,626,9
1062,2023,20,724,9
1062,2024,20,541,9
1062,2021,94,141,14
1062,2022,94,83,14
1062,2023,94,915,14
1062,2024,94,357,14
1062,2022,303,36.95,6
1062,2023,303,50.93,6
1062,2024,303,27.61,6
1062,2021,434,402,78
1062,2022,434,922,78
1062,2023,434,909,78
1062,2024,434,251,78
1063,2024,12,50.63,6
1063,2023,76,16,2
1063,2024,76,82,2
1063,2020,89,800,4
1063,2021,89,996,4
1063,2022,89,120,4
1063,2023,89,594,4
1063,2024,89,176,4
1063,2022,136,235,14
1063,2023,136,234,14
1063,2024,136,479,14
1063,2021,152,905,38
1063,2022,152,107,38
1063,2023,152,307,38
1063,2024,152,611,38
1063,2023,182,447,14
1063,2024,182,532,14
1063,2024,236,16.78,6
1063,2020,342,25.05,70
1063,2021,342,41.06,70
1063,2022,342,87.2,70
1063,2023,342,24.95,70
1063,2024,342,90.17,70
1063,2022,562,468,4
1063,2023,562,536,4
1063,2024,562,898,4
1064,2024,152,75,38
1064,2021,191,84.44,6
1064,2022,191,44.25,6
1064,2023,191,73.79,6
1064,2024,191,70.03,6
1064,2022,234,91.82,36
1064,2023,234,75.47,36
1064,2024,234,48.88,36
1064,2022,488,997,14
1064,2023,488,933,14
1064,2024,488,900,14
1064,2020,565,88.07,3
1064,2021,565,10.3,3
1064,2022,565,3.76,3
1064,2023,565,3.79,3
1064,2024,565,81.91,3
1065,2023,89,947,4
1065,2024,89,988,4
1065,2022,152,608,38
1065,2023,152,73,38
1065,2024,152,316,38
1065,2020,441,510,82
1065,2021,441,958,82
1065,2022,441,448,82
1065,2023,441,220,82
1065,2024,441,765,82
1065,2021,557,831,14
1065,2022,557,518,14
1065,2023,557,851,14
1065,2024,557,660,14
1066,2022,37,344,14
1066,2023,37,597,14
1066,2024,37,71,14
1066,2024,94,45,14
1066,2023,152,521,38
1066,2024,152,214,38
1066,2023,449,183,14
1066,2024,449,141,14
1067,2021,76,351,2
1067,2022,76,86,2
1067,2023,76,829,2
1067,2024,76,950,2
1067,2021,77,15.66,3
1067,2022,77,8.37,3
1067,2023,77,17.23,3
1067,2024,77,58.39,3
1067,2024,152,678,38
1067,2021,302,39,14
1067,2022,302,417,14
1067,2023,302,144,14
1067,2024,302,642,14
1067,2021,342,22.18,70
1067,2022,342,27.76,70
1067,2023,342,77.38,70
1067,2024,342,50.31,70
1067,2021,411,474,14
1067,2022,411,357,14
1067,2023,411,181,14
1067,2024,411,890,14
1067,2020,433,58.63,77
1067,2021,433,78.28,77
1067,2022,433,47.08,77
1067,2023,433,68.91,77
1067,2024,433,10.99,77
1068,2024,37,843,14
1068,2023,78,38.22,6
1068,2024,78,18.28,6
1068,2022,135,24.14,36
1068,2023,135,99.76,36
1068,2024,135,72.71,36
1068,2021,163,74.62,41
1068,2022,163,64.23,41
1068,2023,163,83.42,41
1068,2024,163,39.52,41
1068,2021,164,848,14
1068,2022,164,158,14
1068,2023,164,563,14
1068,2024,164,802,14
1069,2024,75,753,9
1069,2023,89,937,4
1069,2024,89,515,4
1069,2020,142,612,14
1069,2021,142,361,14
1069,2022,142,961,14
1069,2023,142,649,14
1069,2024,142,47,14
1069,2020,488,972,14
1069,2021,488,164,14
1069,2022,488,397,14
1069,2023,488,31,14
1069,2024,488,247,14
1069,2022,567,10.33,6
1069,2023,567,66.07,6
1069,2024,567,4.61,6
1070,2021,135,93.69,36
1070,2022,135,45.06,36
1070,2023,135,70.04,36
1070,2024,135,64.38,36
1070,2022,433,76.28,77
1070,2023,433,40.3,77
1070,2024,433,1.64,77
1070,2024,481,846,14
1071,2020,235,136,9
1071,2021,235,304,9
1071,2022,235,115,9
1071,2023,235,861,9
1071,2024,235,352,9
1071,2022,559,603,4
1071,2023,559,584,4
1071,2024,559,106,4
1072,2024,75,702,9
1072,2023,96,5.12,26
1072,2024,96,48.94,26
1072,2021,481,113,14
1072,2022,481,139,14
1072,2023,481,612,14
1072,2024,481,768,14
1073,2021,135,8.31,36
1073,2022,135,34.24,36
1073,2023,135,9.4,36
1073,2024,135,75.87,36
1073,2020,191,6.97,6
1073,2021,191,78.57,6
1073,2022,191,70.03,6
1073,2023,191,32.41,6
1073,2024,191,87.23,6
1073,2020,235,942,9
1073,2021,235,905,9
1073,2022,235,500,9
1073,2023,235,765,9
1073,2024,235,852,9
1073,2021,565,20.98,3
1073,2022,565,74.7,3
1073,2023,565,33.25,3
1073,2024,565,43.31,3
1074,2020,37,80,14
1074,2021,37,766,14
1074,2022,37,242,14
1074,2023,37,176,14
1074,2024,37,310,14
1074,2023,135,95.28,36
1074,2024,135,60.1,36
1074,2023,234,48.58,36
1074,2024,234,16.65,36
1074,2024,235,76,9
1074,2021,264,655,9
1074,2022,264,523,9
1074,2023,264,314,9
1074,2024,264,653,9
1074,2024,442,55,9
1075,2022,182,696,14
1075,2023,182,949,14
1075,2024,182,441,14
1075,2022,302,252,14
1075,2023,302,812,14
1075,2024,302,89,14
1075,2024,411,4,14
1075,2021,435,954,14
1075,2022,435,321,14
1075,2023,435,223,14
1075,2024,435,876,14
1075,2020,462,71.71,3
1075,2021,462,50.02,3
1075,2022,462,37.7,3
1075,2023,462,23.42,3
1075,2024,462,54.56,3
1076,2023,78,9.19,6
1076,2024,78,53.69,6
1076,2023,136,196,14
1076,2024,136,517,14
1076,2023,164,72,14
1076,2024,164,221,14
1076,2020,166,43.33,6
1076,2021,166,35.2,6
1076,2022,166,7.6,6
1076,2023,166,78.28,6
1076,2024,166,66.99,6
1076,2021,518,25.03,6
1076,2022,518,14.66,6
1076,2023,518,54.11,6
1076,2024,518,79.49,6
1077,2021,153,453,9
1077,2022,153,823,9
1077,2023,153,396,9
1077,2024,153,947,9
1077,2024,411,858,14
1077,2022,488,89,14
1077,2023,488,887,14
1077,2024,488,138,14
1078,2024,264,980,9
1078,2020,441,525,82
1078,2021,441,753,82
1078,2022,441,709,82
1078,2023,441,319,82
1078,2024,441,715,82
1078,2024,518,33.27,6
1078,2023,565,81.26,3
1078,2024,565,89.46,3
1079,2021,37,122,14
1079,2022,37,238,14
1079,2023,37,386,14
1079,2024,37,660,14
1079,2020,254,11.24,6
1079,2021,254,94.63,6
1079,2022,254,40.3,6
1079,2023,254,1.86,6
1079,2024,254,41.97,6
1079,2023,518,21.36,6
1079,2024,518,84.9,6
1080,2022,434,691,78
1080,2023,434,972,78
1080,2024,434,662,78
1081,2021,75,103,9
1081,2022,75,549,9
1081,2023,75,811,9
1081,2024,75,632,9
1081,2024,363,94.32,6
1081,2022,462,85.25,3
1081,2023,462,79.12,3
1081,2024,462,83.31,3
1082,2022,163,72.41,41
1082,2023,163,76.54,41
1082,2024,163,72.73,41
1082,2020,235,445,9
1082,2021,235,743,9
1082,2022,235,987,9
1082,2023,235,707,9
1082,2024,235,411,9
1082,2022,264,172,9
1082,2023,264,999,9
1082,2024,264,321,9
1082,2021,363,54.73,6
1082,2022,363,29.53,6
1082,2023,363,27.77,6
1082,2024,363,61.14,6
1082,2020,481,55,14
1082,2021,481,674,14
1082,2022,481,911,14
1082,2023,481,246,14
1082,2024,481,751,14
1082,2024,518,71.69,6
1083,2021,141,994,14
1083,2022,141,947,14
1083,2023,141,216,14
1083,2024,141,871,14
1083,2020,153,440,9
1083,2021,153,602,9
1083,2022,153,339,9
1083,2023,153,536,9
1083,2024,153,992,9
1083,2020,481,639,14
1083,2021,481,284,14
1083,2022,481,252,14
1083,2023,481,541,14
1083,2024,481,546,14
1083,2021,533,552,9
1083,2022,533,745,9
1083,2023,533,295,9
1083,2024,533,375,9
1084,2022,78,43.15,6
1084,2023,78,86.58,6
1084,2024,78,27.83,6
1084,2021,143,145,14
1084,2022,143,703,14
1084,2023,143,709,14
1084,2024,143,472,14
1085,2023,141,181,14
1085,2024,141,605,14
1085,2023,363,97.16,6
1085,2024,363,16.16,6
1086,2021,135,71.3,36
1086,2022,135,62.54,36
1086,2023,135,35.5,36
1086,2024,135,65.37,36
1086,2022,152,607,38
1086,2023,152,605,38
1086,2024,152,215,38
1086,2021,166,96.78,6
1086,2022,166,48.86,6
1086,2023,166,10.1,6
1086,2024,166,38.24,6
1086,2023,191,15.81,6
1086,2024,191,89.91,6
1086,2022,235,144,9
1086,2023,235,347,9
1086,2024,235,476,9
1086,2023,267,25.55,6
1086,2024,267,12.23,6
1087,2023,143,95,14
1087,2024,143,886,14
1087,2023,302,227,14
1087,2024,302,312,14
1087,2020,363,22.99,6
1087,2021,363,39.01,6
1087,2022,363,87.81,6
1087,2023,363,22.43,6
1087,2024,363,60.61,6
1087,2024,488,782,14
1089,2021,12,91.58,6
1089,2022,12,12.27,6
1089,2023,12,20.56,6
1089,2024,12,51.87,6
1089,2020,143,418,14
1089,2021,143,47,14
1089,2022,143,29,14
1089,2023,143,877,14
1089,2024,143,288,14
1089,2020,303,29.02,6
1089,2021,303,97.42,6
1089,2022,303,80.7,6
1089,2023,303,8.42,6
1089,2024,303,57.08,6
1089,2024,434,899,78
1089,2024,570,19,4
1090,2024,116,77.04,1
1091,2022,75,976,9
1091,2023,75,218,9
