company_id,year,metric_code,value,unit_code
1008,2023,484,57,14
1008,2024,484,177,14
1008,2020,545,193,2
1008,2021,545,595,2
1008,2022,545,837,2
1008,2023,545,216,2
1008,2024,545,117,2
1008,2023,558,912,4
1008,2024,558,460,4
1009,2023,108,903,4
1009,2024,108,446,4
1009,2024,119,872,23
1009,2024,121,949,24
1009,2020,126,43.98,1
1009,2021,126,41.63,1
1009,2022,126,7.09,1
1009,2023,126,75.61,1
1009,2024,126,38.93,1
1009,2023,178,50.0,3
1009,2024,178,50.09,3
1009,2021,205,548,50
1009,2022,205,42,50
1009,2023,205,900,50
1009,2024,205,519,50
1009,2023,217,622,4
1009,2024,217,25,4
1009,2023,237,88.92,6
1009,2024,237,90.44,6
1009,2020,291,96.81,8
1009,2021,291,65.85,8
1009,2022,291,32.22,8
1009,2023,291,29.56,8
1009,2024,291,82.12,8
1009,2022,310,528,64
1009,2023,310,131,64
1009,2024,310,581,64
1009,2024,324,558,4
1009,2021,350,34.94,8
1009,2022,350,15.29,8
1009,2023,350,90.9,8
1009,2024,350,53.24,8
1009,2022,383,225,71
1009,2023,383,493,71
1009,2024,383,235,71
1009,2023,393,78.15,46
1009,2024,393,38.56,46
1009,2021,395,1.95,46
1009,2022,395,12.07,46
1009,2023,395,68.06,46
1009,2024,395,86.68,46
1009,2023,401,55.9,74
1009,2024,401,29.87,74
1009,2022,405,410,4
1009,2023,405,190,4
1009,2024,405,892,4
1009,2023,409,783,14
1009,2024,409,198,14
1009,2023,432,9,2
1009,2024,432,542,2
1009,2020,447,503,4
1009,2021,447,949,4
1009,2022,447,3,4
1009,2023,447,725,4
1009,2024,447,911,4
1009,2020,483,50.65,46
1009,2021,483,35.52,46
1009,2022,483,13.32,46
1009,2023,483,37.25,46
1009,2024,483,61.97,46
1009,2024,484,217,14
1009,2024,491,693,4
1010,2022,5,85.59,1
1010,2023,5,87.39,1
1010,2024,5,55.54,1
1010,2022,36,32.69,5
1010,2023,36,63.02,5
1010,2024,36,33.69,5
1010,2023,44,246,4
1010,2024,44,4,4
1010,2024,51,1,19
1010,2020,110,947,4
1010,2021,110,169,4
1010,2022,110,47,4
1010,2023,110,80,4
1010,2024,110,87,4
1010,2022,121,314,24
1010,2023,121,920,24
1010,2024,121,180,24
1010,2024,188,99.09,1
1010,2022,242,26.98,11
1010,2023,242,21.74,11
1010,2024,242,38.92,11
1010,2021,261,871,2
1010,2022,261,878,2
1010,2023,261,316,2
1010,2024,261,933,2
1010,2024,283,5,59
1010,2023,296,98.5,3
1010,2024,296,59.66,3
1010,2023,333,92.39,8
1010,2024,333,19.15,8
1010,2024,407,366,64
1010,2023,423,460,40
1010,2024,423,639,40
1010,2021,437,54.0,3
1010,2022,437,20.44,3
1010,2023,437,25.6,3
1010,2024,437,35.89,3
1010,2024,468,788,4
1010,2022,491,685,4
1010,2023,491,133,4
1010,2024,491,555,4
1010,2023,531,1,96
1010,2024,531,3,96
1010,2024,556,68.95,3
1011,2020,1,74.7,1
1011,2021,1,59.44,1
1011,2022,1,7.7,1
1011,2023,1,17.71,1
1011,2024,1,92.73,1
1011,2023,34,483,15
1011,2024,34,253,15
1011,2022,92,79.58,25
1011,2023,92,18.29,25
1011,2024,92,66.12,25
1011,2021,93,885,4
1011,2022,93,21,4
1011,2023,93,321,4
1011,2024,93,827,4
1011,2024,101,664,29
1011,2023,106,1.1,3
1011,2024,106,20.67,3
1011,2022,280,856,58
1011,2023,280,443,58
1011,2024,280,63,58
1011,2021,290,486,2
1011,2022,290,298,2
1011,2023,290,635,2
1011,2024,290,100,2
1011,2023,319,320,4
1011,2024,319,3,4
1011,2024,343,126,2
1011,2022,409,568,14
1011,2023,409,557,14
1011,2024,409,753,14
1011,2023,423,834,40
1011,2024,423,442,40
1011,2020,515,948,23
1011,2021,515,289,23
1011,2022,515,640,23
1011,2023,515,579,23
1011,2024,515,461,23
1011,2023,526,12.87,5
1011,2024,526,92.41,5
1011,2024,528,964,4
1012,2022,35,3,2
1012,2023,35,553,2
1012,2024,35,955,2
1012,2022,102,349,14
1012,2023,102,36,14
1012,2024,102,53,14
1012,2023,132,476,4
1012,2024,132,929,4
1012,2021,150,7,37
1012,2022,150,8,37
1012,2023,150,7,37
1012,2024,150,4,37
1012,2024,240,654,2
1012,2021,242,78.56,11
1012,2022,242,21.09,11
1012,2023,242,78.22,11
1012,2024,242,98.3,11
1012,2023,265,64.41,46
1012,2024,265,12.95,46
1012,2022,278,114,57
1012,2023,278,252,57
1012,2024,278,289,57
1012,2022,280,927,58
1012,2023,280,320,58
1012,2024,280,201,58
1012,2020,332,978,23
1012,2021,332,12,23
1012,2022,332,252,23
1012,2023,332,569,23
1012,2024,332,35,23
1012,2022,404,236,2
1012,2023,404,828,2
1012,2024,404,196,2
1012,2021,413,1.22,3
1012,2022,413,76.75,3
1012,2023,413,2.16,3
1012,2024,413,2.25,3
1012,2023,465,836,86
1012,2024,465,830,86
1012,2021,484,899,14
1012,2022,484,145,14
1012,2023,484,55,14
1012,2024,484,25,14
1012,2023,489,553,4
1012,2024,489,252,4
1012,2023,514,723,4
1012,2024,514,407,4
1012,2024,530,71.83,3
1012,2021,531,1,96
1012,2022,531,9,96
1012,2023,531,3,96
1012,2024,531,6,96
1012,2022,549,150,4
1012,2023,549,758,4
1012,2024,549,101,4
1012,2024,561,911,4
1013,2024,27,653,13
1013,2021,38,75.49,3
1013,2022,38,31.91,3
1013,2023,38,58.86,3
1013,2024,38,61.26,3
1013,2024,47,51.11,11
1013,2022,55,7.41,11
1013,2023,55,91.57,11
1013,2024,55,59.92,11
1013,2023,98,409,2
1013,2024,98,756,2
1013,2021,122,90.94,11
1013,2022,122,89.01,11
1013,2023,122,15.26,11
1013,2024,122,33.32,11
1013,2021,187,680,14
1013,2022,187,314,14
1013,2023,187,934,14
1013,2024,187,115,14
1013,2024,188,99.03,1
1013,2023,199,38.91,3
1013,2024,199,40.21,3
1013,2022,232,282,2
1013,2023,232,524,2
1013,2024,232,544,2
1013,2020,239,19.17,11
1013,2021,239,54.68,11
1013,2022,239,82.47,11
1013,2023,239,25.44,11
1013,2024,239,92.79,11
1013,2020,270,95.51,8
1013,2021,270,87.36,8
1013,2022,270,98.56,8
1013,2023,270,46.21,8
1013,2024,270,17.73,8
1013,2024,346,65.67,11
1013,2020,409,215,14
1013,2021,409,810,14
1013,2022,409,424,14
1013,2023,409,867,14
1013,2024,409,776,14
1013,2021,419,725,40
1013,2022,419,704,40
1013,2023,419,767,40
1013,2024,419,992,40
1013,2024,455,279,84
1013,2020,468,973,4
1013,2021,468,203,4
1013,2022,468,178,4
1013,2023,468,505,4
1013,2024,468,499,4
1013,2022,489,134,4
1013,2023,489,980,4
1013,2024,489,432,4
1014,2022,84,621,23
1014,2023,84,886,23
1014,2024,84,537,23
1014,2023,103,730,4
1014,2024,103,636,4
1014,2022,147,98.25,3
1014,2023,147,93.65,3
1014,2024,147,77.01,3
1014,2022,155,651,38
1014,2023,155,692,38
1014,2024,155,464,38
1014,2023,170,85.41,43
1014,2024,170,89.28,43
1014,2024,217,824,4
1014,2024,277,387,57
1014,2024,283,9,59
1014,2024,286,997,4
1014,2024,297,36.63,3
1014,2021,431,70.93,3
1014,2022,431,53.55,3
1014,2023,431,34.07,3
1014,2024,431,38.75,3
1014,2022,446,71.9,83
1014,2023,446,10.15,83
1014,2024,446,93.23,83
1014,2020,491,554,4
1014,2021,491,637,4
1014,2022,491,268,4
1014,2023,491,658,4
1014,2024,491,722,4
1014,2023,550,107,4
1014,2024,550,699,4
1014,2024,553,36.87,8
1014,2024,561,752,4
1015,2022,38,6.84,3
1015,2023,38,87.46,3
1015,2024,38,49.7,3
1015,2022,42,7.85,16
1015,2023,42,49.17,16
1015,2024,42,49.45,16
1015,2024,51,1,19
1015,2024,201,47.22,11
1015,2021,202,977,4
1015,2022,202,450,4
1015,2023,202,44,4
1015,2024,202,772,4
1015,2022,226,65.4,3
1015,2023,226,88.31,3
1015,2024,226,19.67,3
1015,2022,272,25.41,55
1015,2023,272,71.65,55
1015,2024,272,98.08,55
1015,2021,275,346,15
1015,2022,275,204,15
1015,2023,275,430,15
1015,2024,275,321,15
1015,2020,283,6,59
1015,2021,283,1,59
1015,2022,283,3,59
1015,2023,283,9,59
1015,2024,283,1,59
1015,2024,378,94.14,3
1015,2021,389,708,14
1015,2022,389,420,14
1015,2023,389,88,14
1015,2024,389,378,14
1015,2020,437,62.33,3
1015,2021,437,12.51,3
1015,2022,437,44.92,3
1015,2023,437,6.93,3
1015,2024,437,61.81,3
1015,2023,452,59.87,8
1015,2024,452,8.65,8
1015,2024,455,682,84
1015,2023,470,615,87
1015,2024,470,529,87
1015,2020,486,370,90
1015,2021,486,599,90
1015,2022,486,173,90
1015,2023,486,808,90
1015,2024,486,728,90
1015,2023,489,475,4
1015,2024,489,384,4
1015,2022,491,812,4
1015,2023,491,487,4
1015,2024,491,973,4
1015,2023,493,917,4
1015,2024,493,285,4
1015,2023,522,62.13,94
1015,2024,522,97.02,94
1015,2023,528,742,4
1015,2024,528,648,4
1016,2024,36,24.91,5
1016,2020,179,66.34,45
1016,2021,179,37.48,45
1016,2022,179,58.16,45
1016,2023,179,7.14,45
1016,2024,179,54.79,45
1016,2023,212,41.27,8
1016,2024,212,38.85,8
1016,2024,240,469,2
1016,2024,265,79.41,46
1016,2021,272,88.86,55
1016,2022,272,87.17,55
1016,2023,272,15.52,55
1016,2024,272,82.5,55
1016,2022,294,47.19,63
1016,2023,294,56.47,63
1016,2024,294,41.25,63
1016,2020,296,58.25,3
1016,2021,296,92.06,3
1016,2022,296,23.07,3
1016,2023,296,19.29,3
1016,2024,296,98.96,3
1016,2023,307,391,4
1016,2024,307,536,4
1016,2022,311,736,65
1016,2023,311,264,65
1016,2024,311,50,65
1016,2024,312,75,14
1016,2021,389,562,14
1016,2022,389,840,14
1016,2023,389,46,14
1016,2024,389,186,14
1016,2020,397,63.28,3
1016,2021,397,37.66,3
1016,2022,397,22.32,3
1016,2023,397,38.46,3
1016,2024,397,53.82,3
1016,2020,401,13.94,74
1016,2021,401,93.07,74
1016,2022,401,69.55,74
1016,2023,401,89.98,74
1016,2024,401,64.29,74
1016,2023,416,35,75
1016,2024,416,310,75
1016,2020,444,53.26,3
1016,2021,444,67.15,3
1016,2022,444,49.66,3
1016,2023,444,86.16,3
1016,2024,444,50.95,3
1016,2024,469,255,4
1016,2024,483,27.33,46
1016,2021,494,531,4
1016,2022,494,375,4
1016,2023,494,284,4
1016,2024,494,316,4
1016,2020,523,70.8,8
1016,2021,523,37.97,8
1016,2022,523,71.38,8
1016,2023,523,41.38,8
1016,2024,523,17.13,8
1017,2023,74,116,2
1017,2024,74,801,2
1017,2024,125,355,33
1017,2021,185,32.3,6
1017,2022,185,92.95,6
1017,2023,185,71.66,6
1017,2024,185,69.81,6
1017,2021,200,84.37,3
1017,2022,200,66.31,3
1017,2023,200,36.47,3
1017,2024,200,51.89,3
1017,2023,206,251,51
1017,2024,206,524,51
1017,2022,227,0.45,3
1017,2023,227,93.59,3
1017,2024,227,9.57,3
1017,2022,240,65,2
1017,2023,240,986,2
1017,2024,240,800,2
1017,2020,274,700,56
1017,2021,274,663,56
1017,2022,274,573,56
1017,2023,274,159,56
1017,2024,274,918,56
1017,2020,332,320,23
1017,2021,332,704,23
1017,2022,332,770,23
1017,2023,332,567,23
1017,2024,332,524,23
1017,2023,354,762,2
1017,2024,354,849,2
1017,2022,406,430,4
1017,2023,406,598,4
1017,2024,406,693,4
1017,2020,489,536,4
1017,2021,489,273,4
1017,2022,489,114,4
1017,2023,489,791,4
1017,2024,489,901,4
1017,2024,584,97.65,102
1018,2024,1,52.07,1
1018,2022,42,91.01,16
1018,2023,42,9.75,16
1018,2024,42,7.01,16
1018,2020,49,19.83,5
1018,2021,49,9.35,5
1018,2022,49,34.89,5
1018,2023,49,28.25,5
1018,2024,49,71.79,5
1018,2023,69,23.28,1
1018,2024,69,13.86,1
1018,2024,74,510,2
1018,2023,93,594,4
1018,2024,93,245,4
1018,2023,102,63,14
1018,2024,102,827,14
1018,2021,119,873,23
1018,2022,119,778,23
1018,2023,119,111,23
1018,2024,119,577,23
1018,2021,176,541,2
1018,2022,176,464,2
1018,2023,176,91,2
1018,2024,176,60,2
1018,2021,187,119,14
1018,2022,187,704,14
1018,2023,187,496,14
1018,2024,187,512,14
1018,2024,194,672,4
1018,2022,196,27.52,8
1018,2023,196,69.55,8
1018,2024,196,15.6,8
1018,2023,233,189,4
1018,2024,233,276,4
1018,2021,279,68.86,11
1018,2022,279,36.47,11
1018,2023,279,20.0,11
1018,2024,279,35.9,11
1018,2024,309,114,4
1018,2021,371,323,4
1018,2022,371,322,4
1018,2023,371,670,4
1018,2024,371,819,4
1018,2023,393,80.83,46
1018,2024,393,71.01,46
1018,2021,409,242,14
1018,2022,409,788,14
1018,2023,409,14,14
1018,2024,409,633,14
1018,2024,455,474,84
1018,2024,487,5.95,5
1018,2021,492,96.17,11
1018,2022,492,3.11,11
1018,2023,492,59.1,11
1018,2024,492,6.42,11
1018,2022,587,161,2
1018,2023,587,20,2
1018,2024,587,96,2
1019,2022,42,89.88,16
1019,2023,42,38.1,16
1019,2024,42,1.03,16
1019,2023,43,775,4
1019,2024,43,980,4
1019,2020,83,36,14
1019,2021,83,435,14
1019,2022,83,645,14
1019,2023,83,599,14
